query_id	n_targets	n_intact	n_trimmed	n_skipped	frac_intact	mean_inframe_coverage	gene_name	pfam_id	n_exons_spanned	n_cds_exons	is_single_exon_domain	domain_length_aa	clan	clan_name
PFAM0006322	5	5	0	0	1.0	0.9600200000000001	C2orf49	PF15323	4.0	4.0	False	220.0	PF15323	
PFAM0006323	6	3	2	1	0.5	0.7472666666666666	EPC2	PF10513	3.0	14.0	False	142.0	PF10513	
PFAM0006324	6	3	0	3	0.5	0.5	EPC2	PF06752	4.0	14.0	False	230.0	PF06752	
PFAM0006325	4	3	0	1	0.75	0.744425	ALDH1L2	PF00551	4.0	23.0	False	179.0	PF00551	
PFAM0006326	4	3	0	1	0.75	0.7353000000000001	ALDH1L2	PF02911	4.0	23.0	False	102.0	PF02911	
PFAM0006327	4	3	0	1	0.75	0.75	ALDH1L2	PF00550	3.0	23.0	False	54.0	CL0314	PP-binding
PFAM0006328	4	3	0	1	0.75	0.732375	ALDH1L2	PF00171	13.0	23.0	False	468.0	CL0099	ALDH-like
PFAM0006329	40	38	2	0	0.95	0.984675	USP44	PF02148	1.0	5.0	True	62.0	CL0229	RING
PFAM0006330	40	31	5	4	0.775	0.88199	USP44	PF00443	5.0	5.0	False	403.0	CL0125	Peptidase_CA
PFAM0006331	4	0	1	3	0.0	0.185175	PLXNC1	PF01437	2.0	31.0	False	54.0	CL0630	PSI
PFAM0006332	4	0	0	4	0.0	0.0	PLXNC1	PF01833	2.0	31.0	False	84.0	CL0159	E-set
PFAM0006333	4	0	0	4	0.0	0.0	PLXNC1	PF01833	3.0	31.0	False	87.0	CL0159	E-set
PFAM0006334	4	1	1	2	0.25	0.402175	PLXNC1	PF08337	15.0	31.0	False	523.0	PF08337	
PFAM0006335	4	1	0	3	0.25	0.33475	PLXNC1	PF20170	4.0	31.0	False	118.0	CL0072	Ubiquitin
PFAM0006336	34	26	5	3	0.7647058823529411	0.8591294117647059	APPL2	PF16746	10.0	21.0	False	241.0	CL0145	Golgi-transport
PFAM0006337	34	25	2	7	0.7352941176470589	0.7901970588235294	APPL2	PF00169	4.0	21.0	False	95.0	CL0266	PH
PFAM0006338	34	20	11	3	0.5882352941176471	0.7846441176470589	APPL2	PF00640	4.0	21.0	False	116.0	CL0266	PH
PFAM0006339	7	2	3	2	0.2857142857142857	0.5951142857142857	DRAM1	PF10277	7.0	7.0	False	217.0	CL0412	Frag1-like
PFAM0006340	17	9	0	8	0.5294117647058824	0.5294117647058824	SLC41A2	PF01769	4.0	10.0	False	134.0	PF01769	
PFAM0006341	17	9	0	8	0.5294117647058824	0.5294117647058824	SLC41A2	PF01769	4.0	10.0	False	143.0	PF01769	
PFAM0006342	8	4	0	4	0.5	0.57605	CKAP2	PF15297	6.0	9.0	False	349.0	PF15297	
PFAM0006343	9	6	0	3	0.6666666666666666	0.6666666666666666	THSD1	PF24306	1.0	4.0	True	99.0	CL0159	E-set
PFAM0006344	9	6	0	3	0.6666666666666666	0.6666666666666666	THSD1	PF24310	1.0	4.0	True	107.0	CL0159	E-set
PFAM0006345	9	6	0	3	0.6666666666666666	0.6666666666666666	THSD1	PF24311	1.0	4.0	True	98.0	CL0159	E-set
PFAM0006346	9	4	0	5	0.4444444444444444	0.4444444444444444	THSD1	PF00090	1.0	4.0	True	48.0	CL0692	TSP1
PFAM0006353	8	6	2	0	0.75	0.9148375	MED4	PF10018	5.0	7.0	False	136.0	PF10018	
PFAM0006354	8	6	1	1	0.75	0.84615	COG3	PF04136	4.0	23.0	False	143.0	CL0020	TPR
PFAM0006355	8	5	1	2	0.625	0.7975375	COG3	PF20671	10.0	23.0	False	348.0	CL0020	TPR
PFAM0006356	3	3	0	0	1.0	1.0	NUDT15	PF00293	3.0	3.0	False	120.0	CL0261	NUDIX
PFAM0006364	2	1	0	1	0.5	0.5	IGF2BP3	PF00076	2.0	15.0	False	65.0	CL0221	RRM
PFAM0006365	2	0	0	2	0.0	0.08335	IGF2BP3	PF00076	4.0	15.0	False	66.0	CL0221	RRM
PFAM0006366	2	0	0	2	0.0	0.0	IGF2BP3	PF00013	2.0	15.0	False	64.0	CL0007	KH
PFAM0006367	2	0	0	2	0.0	0.0	IGF2BP3	PF00013	2.0	15.0	False	65.0	CL0007	KH
PFAM0006368	2	2	0	0	1.0	1.0	IGF2BP3	PF00013	3.0	15.0	False	65.0	CL0007	KH
PFAM0006369	2	2	0	0	1.0	1.0	IGF2BP3	PF00013	3.0	15.0	False	65.0	CL0007	KH
PFAM0006370	13	10	0	3	0.7692307692307693	0.7692307692307693	GPNMB	PF18911	1.0	11.0	True	42.0	CL0159	E-set
PFAM0006371	13	12	0	1	0.9230769230769231	0.9230769230769231	GPNMB	PF20433	2.0	11.0	False	51.0	PF20433	
PFAM0006372	10	9	1	0	0.9	0.93954	RAC1	PF00071	6.0	6.0	False	172.0	CL0023	P-loop_NTPase
PFAM0006376	7	5	2	0	0.7142857142857143	0.8259571428571428	KDELR2	PF00810	4.0	5.0	False	142.0	CL0141	MtN3-like
PFAM0006377	6	6	0	0	1.0	1.0	NUP42	PF18044	1.0	7.0	True	20.0	CL0537	CCCH_zf
PFAM0006378	8	3	4	1	0.375	0.7838375	IL6	PF00489	4.0	5.0	False	186.0	CL0053	4H_Cytokine
PFAM0006379	17	13	0	4	0.7647058823529411	0.7593588235294118	BZW2	PF02020	3.0	11.0	False	77.0	CL0020	TPR
PFAM0006380	57	40	4	13	0.7017543859649122	0.7468649122807017	TBRG4	PF06743	2.0	10.0	False	70.0	CL0020	TPR
PFAM0006381	57	48	0	9	0.8421052631578947	0.8398385964912282	TBRG4	PF08368	2.0	10.0	False	85.0	PF08368	
PFAM0006382	57	51	0	6	0.8947368421052632	0.8947368421052632	TBRG4	PF08373	2.0	10.0	False	55.0	CL0236	PDDEXK
PFAM0006383	10	8	1	1	0.8	0.8518100000000001	DDX56	PF00270	4.0	14.0	False	175.0	CL0023	P-loop_NTPase
PFAM0006384	10	7	2	1	0.7	0.83163	DDX56	PF00271	4.0	14.0	False	137.0	CL0023	P-loop_NTPase
PFAM0006385	11	9	2	0	0.8181818181818182	0.8728090909090909	HUS1	PF04005	8.0	8.0	False	279.0	CL0060	DNA_clamp
PFAM0006386	27	25	0	2	0.9259259259259259	0.9390037037037038	CCM2	PF16545	3.0	10.0	False	101.0	CL0824	HHD
PFAM0006387	7	7	0	0	1.0	0.9751000000000001	MYO1G	PF00063	16.0	22.0	False	683.0	CL0023	P-loop_NTPase
PFAM0006388	7	6	1	0	0.8571428571428571	0.9523714285714285	MYO1G	PF06017	5.0	22.0	False	160.0	CL0266	PH
PFAM0006389	17	14	1	2	0.8235294117647058	0.8526294117647059	TTYH3	PF04906	12.0	14.0	False	423.0	PF04906	
PFAM0006391	5	4	0	1	0.8	0.8	TTC5	PF16669	3.0	10.0	False	112.0	CL0021	OB
PFAM0006393	6	2	1	3	0.3333333333333333	0.57975	ACSBG1	PF00501	9.0	14.0	False	420.0	CL0378	ANL
PFAM0006394	6	3	0	3	0.5	0.4913	ACSBG1	PF23562	2.0	14.0	False	83.0	CL0531	AMP-binding_C
PFAM0006395	3	3	0	0	1.0	0.8783333333333334	MTHFS	PF01812	3.0	3.0	False	189.0	CL0063	NADP_Rossmann
PFAM0006396	3	1	1	1	0.3333333333333333	0.5010666666666667	ABHD17C	PF12146	2.0	3.0	False	106.0	CL0028	AB_hydrolase
PFAM0006397	8	5	0	3	0.625	0.721775	IREB2	PF00330	2.0	22.0	False	62.0	PF00330	
PFAM0006398	8	3	2	3	0.375	0.5988125	IREB2	PF00330	10.0	22.0	False	428.0	PF00330	
PFAM0006399	8	5	0	3	0.625	0.625	IREB2	PF00694	4.0	22.0	False	127.0	CL0364	Leu-IlvD
PFAM0006400	1	1	0	0	1.0	1.0	ALPK3	PF07679	3.0	14.0	False	92.0	CL0159	E-set
PFAM0006401	1	1	0	0	1.0	1.0	ALPK3	PF02816	5.0	14.0	False	198.0	CL0016	PKinase
PFAM0006402	8	5	1	2	0.625	0.6927875	CIB2	PF13499	2.0	6.0	False	67.0	CL0220	EF_hand
PFAM0006403	27	20	3	4	0.7407407407407407	0.8415481481481483	CALCOCO2	PF17751	3.0	12.0	False	103.0	CL0159	E-set
PFAM0006404	8	5	0	3	0.625	0.7230125000000001	RSAD1	PF04055	4.0	9.0	False	159.0	CL0036	TIM_barrel
PFAM0006405	8	4	3	1	0.5	0.7481	RSAD1	PF06969	4.0	9.0	False	66.0	CL0123	HTH
PFAM0006406	7	7	0	0	1.0	0.9990714285714286	NMT1	PF01233	4.0	12.0	False	154.0	CL0257	Acetyltrans
PFAM0006407	7	5	1	1	0.7142857142857143	0.8372714285714286	NMT1	PF02799	5.0	12.0	False	187.0	CL0257	Acetyltrans
PFAM0006408	3	2	1	0	0.6666666666666666	0.9297333333333334	SRSF1	PF00076	2.0	4.0	False	68.0	CL0221	RRM
PFAM0006409	3	2	0	1	0.6666666666666666	0.6666666666666666	SRSF1	PF00076	2.0	4.0	False	62.0	CL0221	RRM
PFAM0006416	2	2	0	0	1.0	0.9782500000000001	TACO1	PF20772	2.0	5.0	False	69.0	PF20772	
PFAM0006417	2	2	0	0	1.0	1.0	TACO1	PF01709	3.0	5.0	False	161.0	PF01709	
PFAM0006419	20	17	0	3	0.85	0.9061400000000001	LIMD2	PF00412	2.0	4.0	False	57.0	CL0839	Tbcl_zf
PFAM0006420	15	11	1	3	0.7333333333333333	0.7706333333333333	BRIP1	PF06733	3.0	19.0	False	168.0	CL0023	P-loop_NTPase
PFAM0006421	15	10	2	3	0.6666666666666666	0.7322533333333333	BRIP1	PF13307	6.0	19.0	False	186.0	CL0023	P-loop_NTPase
PFAM0006422	19	11	5	3	0.5789473684210527	0.7483421052631579	KAT7	PF01530	2.0	15.0	False	29.0	PF01530	
PFAM0006423	19	15	0	4	0.7894736842105263	0.7985842105263158	KAT7	PF17772	2.0	15.0	False	52.0	CL0361	C2H2-zf
PFAM0006424	19	18	1	0	0.9473684210526315	0.9775263157894737	KAT7	PF01853	5.0	15.0	False	178.0	CL0257	Acetyltrans
PFAM0006426	10	3	5	2	0.3	0.64128	NDUFB5	PF09781	6.0	6.0	False	189.0	PF09781	
PFAM0006430	11	7	2	2	0.6363636363636364	0.7718818181818182	CD302	PF00059	3.0	6.0	False	108.0	CL0056	C_Lectin
PFAM0006431	3	3	0	0	1.0	0.9861333333333334	GALNT5	PF00535	5.0	10.0	False	184.0	CL0110	GT-A
PFAM0006432	3	3	0	0	1.0	1.0	GALNT5	PF00652	4.0	10.0	False	122.0	CL0066	Trefoil
PFAM0006434	2	2	0	0	1.0	1.0	BLK	PF00018	2.0	12.0	False	47.0	CL0010	SH3
PFAM0006435	2	2	0	0	1.0	1.0	BLK	PF00017	2.0	12.0	False	82.0	CL0541	SH2-like
PFAM0006436	2	2	0	0	1.0	1.0	BLK	PF07714	6.0	12.0	False	248.0	CL0016	PKinase
PFAM0006437	8	7	0	1	0.875	0.875	SKIL	PF02437	1.0	6.0	True	108.0	CL0123	HTH
PFAM0006438	8	7	0	1	0.875	0.875	SKIL	PF08782	1.0	6.0	True	95.0	CL0831	SAND
PFAM0006439	17	15	0	2	0.8823529411764706	0.8823529411764706	KCTD3	PF02214	5.0	18.0	False	86.0	CL0033	POZ
PFAM0006440	21	21	0	0	1.0	0.9519523809523809	ZNG1B	PF02492	9.0	15.0	False	187.0	CL0023	P-loop_NTPase
PFAM0006441	21	19	2	0	0.9047619047619048	0.9792571428571428	ZNG1B	PF07683	4.0	15.0	False	101.0	CL0832	CobW_C
PFAM0006442	2	1	0	1	0.5	0.5	IL36G	PF00340	2.0	4.0	False	88.0	CL0066	Trefoil
PFAM0006446	2	0	0	2	0.0	0.0	CFC1	PF09443	1.0	6.0	True	35.0	CL0001	EGF
PFAM0006449	5	3	2	0	0.6	0.8379	VMA22	PF21730	4.0	5.0	False	132.0	PF21730	
PFAM0006456	11	9	0	2	0.8181818181818182	0.829609090909091	IMP4	PF04427	6.0	9.0	False	167.0	CL0458	IIaaRS-ABD
PFAM0006458	10	9	0	1	0.9	0.8800000000000001	UGGT1	PF18400	6.0	41.0	False	180.0	CL0172	Thioredoxin
PFAM0006459	10	9	0	1	0.9	0.9	UGGT1	PF18401	5.0	41.0	False	130.0	CL0172	Thioredoxin
PFAM0006460	10	9	0	1	0.9	0.9	UGGT1	PF18402	7.0	41.0	False	249.0	CL0172	Thioredoxin
PFAM0006461	10	9	0	1	0.9	0.89298	UGGT1	PF18403	7.0	41.0	False	228.0	CL0172	Thioredoxin
PFAM0006462	10	9	0	1	0.9	0.9	UGGT1	PF06427	4.0	41.0	False	107.0	CL0110	GT-A
PFAM0006463	10	9	0	1	0.9	0.88856	UGGT1	PF18404	7.0	41.0	False	268.0	CL0110	GT-A
PFAM0006474	2	0	1	1	0.0	0.2513	TOR1B	PF06309	3.0	5.0	False	126.0	CL0023	P-loop_NTPase
PFAM0006475	2	1	0	1	0.5	0.5	TOR1B	PF21376	1.0	5.0	True	57.0	CL0671	AAA_lid
PFAM0006476	15	11	2	2	0.7333333333333333	0.8187733333333334	RALGPS1	PF00617	7.0	18.0	False	167.0	PF00617	
PFAM0006477	15	10	0	5	0.6666666666666666	0.6234066666666666	RALGPS1	PF00169	4.0	18.0	False	111.0	CL0266	PH
PFAM0006480	21	16	3	2	0.7619047619047619	0.8681714285714286	TMOD1	PF03250	4.0	9.0	False	141.0	PF03250	
PFAM0006501	3	2	1	0	0.6666666666666666	0.9095	ORM1	PF00061	4.0	6.0	False	140.0	CL0116	Calycin
PFAM0006505	15	13	0	2	0.8666666666666667	0.8829466666666667	BAAT	PF04775	1.0	3.0	True	131.0	CL0159	E-set
PFAM0006506	15	12	3	0	0.8	0.9450466666666666	BAAT	PF08840	2.0	3.0	False	205.0	CL0028	AB_hydrolase
PFAM0006507	4	2	0	2	0.5	0.539525	GABBR2	PF01094	8.0	19.0	False	350.0	CL0144	Periplas_BP
PFAM0006508	4	2	1	1	0.5	0.642325	GABBR2	PF00003	6.0	19.0	False	267.0	CL0192	GPCR_A
PFAM0006509	4	2	0	2	0.5	0.5	GABBR2	PF18455	2.0	19.0	False	39.0	PF18455	
PFAM0006510	10	8	2	0	0.8	0.9143699999999999	PSMB7	PF00227	6.0	8.0	False	181.0	CL0052	NTN
PFAM0006511	10	8	1	1	0.8	0.8549599999999999	PSMB7	PF12465	2.0	8.0	False	37.0	PF12465	
PFAM0006514	6	4	0	2	0.6666666666666666	0.6647666666666666	PDCL	PF02114	3.0	3.0	False	264.0	CL0172	Thioredoxin
PFAM0006515	14	11	0	3	0.7857142857142857	0.8086714285714286	RPL35	PF00831	2.0	4.0	False	56.0	CL0346	Ribo_L29
PFAM0006516	18	16	0	2	0.8888888888888888	0.9101888888888889	CTSV	PF08246	3.0	7.0	False	60.0	PF08246	
PFAM0006517	18	14	4	0	0.7777777777777778	0.9003833333333334	CTSV	PF00112	5.0	7.0	False	219.0	CL0125	Peptidase_CA
PFAM0006523	11	5	4	2	0.45454545454545453	0.6979090909090909	DERL1	PF04511	7.0	8.0	False	194.0	CL0207	Rhomboid-like
PFAM0006525	2	2	0	0	1.0	1.0	CCN3	PF00219	1.0	5.0	True	55.0	CL0547	GF_recep_C-rich
PFAM0006526	2	1	0	1	0.5	0.5	CCN3	PF00093	1.0	5.0	True	64.0	CL0451	FnI-like
PFAM0006527	2	2	0	0	1.0	1.0	CCN3	PF19035	1.0	5.0	True	44.0	CL0692	TSP1
PFAM0006528	2	2	0	0	1.0	1.0	CCN3	PF00007	1.0	5.0	True	86.0	CL0079	Cystine-knot
PFAM0006530	2	0	0	2	0.0	0.0	RANBP6	PF18808	1.0	1.0	True	87.0	CL0020	TPR
PFAM0006531	2	0	0	2	0.0	0.15455	RANBP6	PF13513	1.0	1.0	True	55.0	CL0020	TPR
PFAM0006532	2	0	0	2	0.0	0.0	RANBP6	PF18829	1.0	1.0	True	108.0	CL0020	TPR
PFAM0006533	2	0	0	2	0.0	0.0	RANBP6	PF02985	1.0	1.0	True	27.0	CL0020	TPR
PFAM0006534	6	6	0	0	1.0	1.0	RNF38	PF13639	3.0	12.0	False	43.0	CL0229	RING
PFAM0006535	5	2	2	1	0.4	0.63654	CCL21	PF00048	2.0	4.0	False	62.0	CL0730	IL8
PFAM0006538	11	8	3	0	0.7272727272727273	0.8604909090909092	DCTN3	PF07426	7.0	7.0	False	164.0	PF07426	
PFAM0006539	3	0	0	3	0.0	0.0	CD72	PF00059	3.0	8.0	False	102.0	CL0056	C_Lectin
PFAM0006540	4	2	2	0	0.5	0.784575	HINT2	PF01230	4.0	5.0	False	94.0	CL0265	HIT
PFAM0006548	8	4	0	4	0.5	0.5141375	KIF13A	PF00225	11.0	39.0	False	342.0	CL0023	P-loop_NTPase
PFAM0006549	8	4	0	4	0.5	0.5	KIF13A	PF16183	3.0	39.0	False	78.0	PF16183	
PFAM0006550	8	4	0	4	0.5	0.5	KIF13A	PF00498	2.0	39.0	False	65.0	CL0357	SMAD-FHA
PFAM0006551	8	4	0	4	0.5	0.5	KIF13A	PF12423	2.0	39.0	False	45.0	PF12423	
PFAM0006552	8	6	0	2	0.75	0.73125	KIF13A	PF12473	2.0	39.0	False	60.0	PF12473	
PFAM0006553	9	8	1	0	0.8888888888888888	0.8902444444444444	GMPR	PF00478	9.0	9.0	False	330.0	CL0036	TIM_barrel
PFAM0006558	1	1	0	0	1.0	1.0	TTBK1	PF00069	8.0	14.0	False	238.0	CL0016	PKinase
PFAM0006561	2	0	0	2	0.0	0.0	TINAG	PF00112	7.0	11.0	False	229.0	CL0125	Peptidase_CA
PFAM0006563	18	15	3	0	0.8333333333333334	0.8884055555555556	RIPK1	PF07714	6.0	10.0	False	264.0	CL0016	PKinase
PFAM0006564	18	18	0	0	1.0	1.0	RIPK1	PF00531	1.0	10.0	True	82.0	CL0041	Death
PFAM0006570	8	6	1	1	0.75	0.795675	MRPS18B	PF01084	4.0	7.0	False	52.0	CL0123	HTH
PFAM0006571	2	0	2	0	0.0	0.6476500000000001	PSORS1C1	PF15357	4.0	4.0	False	149.0	PF15357	
PFAM0006574	12	12	0	0	1.0	0.9581750000000001	GTF2H4	PF03849	11.0	13.0	False	354.0	PF03849	
PFAM0006575	12	12	0	0	1.0	1.0	GTF2H4	PF18307	2.0	13.0	False	68.0	PF18307	
PFAM0006576	5	0	1	4	0.0	0.30288	POU5F1	PF00157	2.0	5.0	False	70.0	CL0123	HTH
PFAM0006577	5	5	0	0	1.0	1.0	POU5F1	PF00046	2.0	5.0	False	57.0	CL0123	HTH
PFAM0006578	3	2	0	1	0.6666666666666666	0.6666666666666666	CLPS	PF01114	2.0	3.0	False	40.0	CL0621	Colipase
PFAM0006579	3	3	0	0	1.0	0.9469666666666666	CLPS	PF02740	2.0	3.0	False	44.0	CL0621	Colipase
PFAM0006580	5	2	1	2	0.4	0.5569200000000001	RNF144B	PF01485	2.0	7.0	False	65.0	CL0229	RING
PFAM0006581	5	3	0	2	0.6	0.6	RNF144B	PF22191	1.0	7.0	True	36.0	CL0229	RING
PFAM0006582	8	5	0	3	0.625	0.625	HLA-F	PF00129	3.0	7.0	False	179.0	CL0343	MHC
PFAM0006583	8	5	0	3	0.625	0.625	HLA-F	PF07654	1.0	7.0	True	72.0	CL0159	E-set
PFAM0006584	4	2	0	2	0.5	0.7094	FAM8A1	PF06271	4.0	5.0	False	160.0	PF06271	
PFAM0006585	5	2	0	3	0.4	0.66564	C6orf52	PF17654	4.0	4.0	False	131.0	PF17654	
PFAM0006586	1	1	0	0	1.0	1.0	FGFBP2	PF06473	1.0	1.0	True	205.0	PF06473	
PFAM0006592	2	1	0	1	0.5	0.5305	THAP12	PF05485	3.0	5.0	False	82.0	PF05485	
PFAM0006593	2	2	0	0	1.0	1.0	THAP12	PF14291	1.0	5.0	True	160.0	CL0219	RNase_H
PFAM0006594	2	2	0	0	1.0	1.0	THAP12	PF05699	1.0	5.0	True	93.0	PF05699	
PFAM0006601	9	9	0	0	1.0	1.0	LRRC32	PF01462	2.0	2.0	False	28.0	PF01462	
PFAM0006602	9	9	0	0	1.0	1.0	LRRC32	PF13855	1.0	2.0	True	58.0	CL0022	LRR
PFAM0006603	9	8	1	0	0.8888888888888888	0.958111111111111	LRRC32	PF13855	1.0	2.0	True	61.0	CL0022	LRR
PFAM0006604	9	8	0	1	0.8888888888888888	0.8888888888888888	LRRC32	PF13855	1.0	2.0	True	60.0	CL0022	LRR
PFAM0006605	9	8	0	1	0.8888888888888888	0.8888888888888888	LRRC32	PF13855	1.0	2.0	True	37.0	CL0022	LRR
PFAM0006606	9	8	0	1	0.8888888888888888	0.8888888888888888	LRRC32	PF13855	1.0	2.0	True	58.0	CL0022	LRR
PFAM0006607	6	6	0	0	1.0	1.0	MRPL15	PF00828	2.0	5.0	False	81.0	CL0588	Ribos_L15p_L18e
PFAM0006608	2	2	0	0	1.0	1.0	PI15	PF00188	4.0	5.0	False	141.0	CL0659	CAP
PFAM0006609	6	6	0	0	1.0	0.9199999999999999	TTPA	PF03765	2.0	5.0	False	25.0	CL0214	UBA
PFAM0006610	6	1	3	2	0.16666666666666666	0.6096333333333334	TTPA	PF00650	4.0	5.0	False	149.0	CL0512	CRAL_TRIO
PFAM0006611	8	5	2	1	0.625	0.823925	GGH	PF07722	8.0	9.0	False	213.0	CL0014	Glutaminase_I
PFAM0006612	7	6	1	0	0.8571428571428571	0.9325	SLCO5A1	PF03137	9.0	9.0	False	606.0	CL0015	MFS
PFAM0006613	7	7	0	0	1.0	1.0	SLCO5A1	PF07648	2.0	9.0	False	48.0	CL0005	Kazal
PFAM0006617	3	3	0	0	1.0	1.0	TGS1	PF09445	4.0	13.0	False	153.0	CL0063	NADP_Rossmann
PFAM0006618	33	28	4	1	0.8484848484848485	0.9433333333333334	SDCBP	PF00595	2.0	8.0	False	77.0	CL0466	PDZ-like
PFAM0006619	33	33	0	0	1.0	1.0	SDCBP	PF00595	2.0	8.0	False	71.0	CL0466	PDZ-like
PFAM0006620	5	3	0	2	0.6	0.6	USP2	PF00443	11.0	12.0	False	330.0	CL0125	Peptidase_CA
PFAM0006621	2	1	0	1	0.5	0.5	HTR3B	PF02931	6.0	9.0	False	206.0	PF02931	
PFAM0006622	2	1	0	1	0.5	0.5	HTR3B	PF02932	2.0	9.0	False	86.0	PF02932	
PFAM0006623	6	2	0	4	0.3333333333333333	0.3329666666666667	SORL1	PF15902	12.0	48.0	False	453.0	CL0186	Beta_propeller
PFAM0006624	6	2	0	4	0.3333333333333333	0.3333333333333333	SORL1	PF15901	4.0	48.0	False	165.0	PF15901	
PFAM0006625	6	2	0	4	0.3333333333333333	0.3333333333333333	SORL1	PF00058	1.0	48.0	True	40.0	CL0186	Beta_propeller
PFAM0006626	6	2	0	4	0.3333333333333333	0.3333333333333333	SORL1	PF00058	1.0	48.0	True	37.0	CL0186	Beta_propeller
PFAM0006627	6	3	0	3	0.5	0.5	SORL1	PF00057	1.0	48.0	True	36.0	PF00057	
PFAM0006628	6	3	0	3	0.5	0.5	SORL1	PF00057	1.0	48.0	True	37.0	PF00057	
PFAM0006629	6	5	0	1	0.8333333333333334	0.8333333333333334	SORL1	PF00057	1.0	48.0	True	36.0	PF00057	
PFAM0006630	6	5	0	1	0.8333333333333334	0.8333333333333334	SORL1	PF00057	1.0	48.0	True	38.0	PF00057	
PFAM0006631	6	5	0	1	0.8333333333333334	0.8333333333333334	SORL1	PF00057	1.0	48.0	True	33.0	PF00057	
PFAM0006632	6	5	0	1	0.8333333333333334	0.8333333333333334	SORL1	PF00057	1.0	48.0	True	35.0	PF00057	
PFAM0006633	6	5	0	1	0.8333333333333334	0.8333333333333334	SORL1	PF00057	1.0	48.0	True	36.0	PF00057	
PFAM0006634	6	6	0	0	1.0	1.0	SORL1	PF00057	1.0	48.0	True	37.0	PF00057	
PFAM0006635	6	6	0	0	1.0	1.0	SORL1	PF00057	1.0	48.0	True	37.0	PF00057	
PFAM0006636	6	6	0	0	1.0	1.0	SORL1	PF00057	1.0	48.0	True	37.0	PF00057	
PFAM0006637	6	6	0	0	1.0	1.0	SORL1	PF00041	2.0	48.0	False	72.0	CL0159	E-set
PFAM0006638	6	6	0	0	1.0	1.0	SORL1	PF00041	3.0	48.0	False	86.0	CL0159	E-set
PFAM0006639	6	6	0	0	1.0	1.0	SORL1	PF00041	2.0	48.0	False	75.0	CL0159	E-set
PFAM0006640	3	2	0	1	0.6666666666666666	0.7580666666666667	BUD13	PF09736	4.0	10.0	False	141.0	PF09736	
PFAM0006641	2	2	0	0	1.0	1.0	MMP7	PF01471	2.0	6.0	False	52.0	CL0244	PGBD
PFAM0006642	2	0	2	0	0.0	0.70705	MMP7	PF00413	5.0	6.0	False	157.0	CL0126	Peptidase_MA
PFAM0006653	6	4	1	1	0.6666666666666666	0.7847833333333334	DCUN1D5	PF03556	4.0	8.0	False	111.0	CL0220	EF_hand
PFAM0006654	2	1	0	1	0.5	0.6933	FDXACB1	PF10354	3.0	5.0	False	169.0	CL0063	NADP_Rossmann
PFAM0006655	2	1	0	1	0.5	0.5	FDXACB1	PF03147	1.0	5.0	True	94.0	PF03147	
PFAM0006658	2	2	0	0	1.0	1.0	FDX1	PF00111	3.0	4.0	False	84.0	CL0486	Fer2
PFAM0006659	4	1	3	0	0.25	0.7415499999999999	CFAP68	PF06608	4.0	4.0	False	148.0	PF06608	
PFAM0006665	2	2	0	0	1.0	1.0	MMP13	PF01471	2.0	10.0	False	59.0	CL0244	PGBD
PFAM0006666	2	2	0	0	1.0	1.0	MMP13	PF00413	5.0	10.0	False	156.0	CL0126	Peptidase_MA
PFAM0006667	2	2	0	0	1.0	1.0	MMP13	PF00045	2.0	10.0	False	43.0	PF00045	
PFAM0006668	2	2	0	0	1.0	1.0	MMP13	PF00045	2.0	10.0	False	43.0	PF00045	
PFAM0006669	2	2	0	0	1.0	1.0	MMP13	PF00045	2.0	10.0	False	47.0	PF00045	
PFAM0006670	2	1	0	1	0.5	0.60165	MMP13	PF00045	2.0	10.0	False	41.0	PF00045	
PFAM0006671	13	9	0	4	0.6923076923076923	0.6919923076923078	CASP5	PF00619	1.0	9.0	True	81.0	CL0041	Death
PFAM0006672	13	12	0	1	0.9230769230769231	0.9230769230769231	CASP5	PF00656	5.0	9.0	False	238.0	CL0093	Peptidase_CD
PFAM0006673	4	1	0	3	0.25	0.25	UNC13C	PF00130	1.0	32.0	True	50.0	CL0229	RING
PFAM0006674	4	1	0	3	0.25	0.25	UNC13C	PF00168	3.0	32.0	False	109.0	CL0154	C2
PFAM0006675	4	1	0	3	0.25	0.25	UNC13C	PF06292	14.0	32.0	False	488.0	CL0020	TPR
PFAM0006676	4	2	0	2	0.5	0.5053	UNC13C	PF00168	3.0	32.0	False	110.0	CL0154	C2
PFAM0006677	40	33	3	4	0.825	0.8525674999999999	SQOR	PF07992	4.0	9.0	False	117.0	CL0063	NADP_Rossmann
PFAM0006678	11	8	0	3	0.7272727272727273	0.6975363636363636	CTDSPL2	PF03031	7.0	12.0	False	162.0	CL0137	HAD
PFAM0006679	4	3	0	1	0.75	0.75	THBS1	PF00093	2.0	21.0	False	55.0	CL0451	FnI-like
PFAM0006680	4	3	0	1	0.75	0.75	THBS1	PF00090	1.0	21.0	True	46.0	CL0692	TSP1
PFAM0006681	4	3	0	1	0.75	0.75	THBS1	PF00090	1.0	21.0	True	51.0	CL0692	TSP1
PFAM0006682	4	2	0	2	0.5	0.5	THBS1	PF00090	1.0	21.0	True	51.0	CL0692	TSP1
PFAM0006683	4	3	0	1	0.75	0.75	THBS1	PF02412	2.0	21.0	False	36.0	CL0689	TSP3
PFAM0006684	4	3	0	1	0.75	0.75	THBS1	PF02412	1.0	21.0	True	23.0	CL0689	TSP3
